sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
37001,11190,1,42,4,393360
37002,11190,1,132,9,393360
37003,11191,1,89,11,393360
37004,11192,1,11,3,393480
37005,11192,1,320,1,393480
37006,11193,1,488,10,393480
37007,11193,1,99,7,393480
37008,11194,1,20,8,393600
37009,11194,1,69,8,393600
37010,11194,1,283,6,393600
37011,11195,1,34,10,393780
37012,11196,1,0,8,393780
37013,11196,1,41,3,393780
37014,11196,1,170,10,393780
37015,11196,1,19,3,393780
37016,11197,1,1,4,393780
37017,11197,1,10,6,393780
37018,11198,1,59,4,393840
37019,11199,1,91,3,393900
37020,11199,1,21,6,393900
37021,11199,1,36,8,393900
37022,11199,1,49,9,393900
37023,11199,1,10,10,393900
37024,11200,1,9,6,393960
37025,11200,1,7,10,393960
37026,11201,1,37,10,393960
37027,11201,1,23,5,393960
37028,11202,1,14,2,393960
37029,11203,1,36,4,394080
37030,11203,1,10,1,394080
37031,11203,1,22,3,394080
37032,11203,1,390,8,394080
37033,11203,1,1,10,394080
37034,11203,1,69,4,394080
37035,11203,1,26,5,394080
37036,11203,1,70,8,394080
37037,11204,1,27,10,394140
37038,11204,1,138,8,394140
37039,11204,1,98,6,394140
37040,11204,1,2,8,394140
37041,11204,1,263,3,394140
37042,11204,1,23,7,394140
37043,11204,1,36,12,394140
37044,11204,1,17,5,394140
37045,11205,1,347,6,394140
37046,11205,1,1,3,394140
37047,11206,1,13,9,394200
37048,11206,1,464,6,394200
37049,11206,1,4,6,394200
37050,11206,1,50,4,394200
37051,11206,1,29,7,394200
37052,11206,1,11,10,394200
37053,11206,1,24,6,394200
37054,11206,1,151,4,394200
37055,11207,1,13,10,394200
37056,11207,1,1,6,394200
37057,11207,1,21,10,394200
37058,11208,1,43,10,394200
37059,11209,1,54,6,394260
37060,11210,1,5,4,394320
37061,11210,1,243,6,394320
37062,11210,1,119,8,394320
37063,11210,1,175,4,394320
37064,11211,1,108,4,394320
37065,11211,1,35,10,394320
37066,11211,1,1,6,394320
37067,11211,1,50,8,394320
37068,11211,1,13,6,394320
37069,11211,1,98,8,394320
37070,11211,1,33,2,394320
37071,11212,1,0,7,394320
37072,11213,1,146,7,394320
37073,11213,1,0,2,394320
37074,11213,1,136,8,394320
37075,11213,1,1,8,394320
37076,11213,1,8,5,394320
37077,11213,1,40,3,394320
37078,11214,1,76,8,394380
37079,11215,1,54,11,394500
37080,11215,1,10,9,394500
37081,11216,1,35,7,394560
37082,11217,1,30,7,394560
37083,11217,1,16,7,394560
37084,11217,1,27,4,394560
37085,11218,1,14,4,394560
37086,11219,1,0,2,394560
37087,11219,1,35,2,394560
37088,11220,1,40,1,394560
37089,11220,1,46,4,394560
37090,11221,1,3,6,394620
37091,11221,1,10,7,394620
37092,11221,1,84,10,394620
37093,11222,1,11,7,394620
37094,11223,1,18,6,394620
37095,11223,1,245,5,394620
37096,11223,1,44,4,394620
37097,11223,1,67,8,394620
37098,11224,1,49,9,394620
37099,11224,1,45,5,394620
37100,11224,1,6,9,394620
37101,11224,1,79,3,394620
37102,11224,1,436,7,394620
37103,11224,1,81,4,394620
37104,11224,1,43,2,394620
37105,11224,1,261,8,394620
37106,11224,1,111,8,394620
37107,11224,1,123,8,394620
37108,11224,1,68,4,394620
37109,11224,1,181,12,394620
37110,11224,1,12,6,394620
37111,11224,1,169,2,394620
37112,11225,1,117,8,394620
37113,11225,1,189,6,394620
37114,11225,1,2,4,394620
37115,11226,1,98,8,394620
37116,11226,1,26,9,394620
37117,11226,1,21,5,394620
37118,11226,1,15,8,394620
37119,11227,1,68,5,394680
37120,11227,1,57,6,394680
37121,11227,1,448,6,394680
37122,11228,1,10,6,394740
37123,11229,1,183,11,394740
37124,11229,1,30,10,394740
37125,11229,1,4,4,394740
37126,11229,1,99,4,394740
37127,11230,1,261,6,394740
37128,11230,1,50,9,394740
37129,11231,1,14,9,394800
37130,11231,1,128,1,394800
37131,11231,1,85,5,394800
37132,11231,1,377,11,394800
37133,11231,1,17,3,394800
37134,11231,1,38,4,394800
37135,11232,1,32,8,394860
37136,11232,1,6,7,394860
37137,11233,1,7,4,394920
37138,11233,1,66,4,394920
37139,11233,1,218,5,394920
37140,11234,1,2,6,394920
37141,11235,1,36,8,394980
37142,11236,1,6,9,394980
37143,11236,1,0,10,394980
37144,11236,1,364,6,394980
37145,11236,1,120,10,394980
37146,11236,1,24,8,394980
37147,11236,1,34,6,394980
37148,11236,1,40,6,394980
37149,11236,1,39,6,394980
37150,11237,1,9,8,395040
37151,11237,1,71,7,395040
37152,11238,1,242,6,395100
37153,11238,1,0,8,395100
37154,11238,1,12,6,395100
37155,11238,1,90,8,395100
37156,11238,1,75,8,395100
37157,11239,1,17,4,395100
37158,11239,1,1,8,395100
37159,11239,1,85,2,395100
37160,11239,1,75,6,395100
37161,11239,1,9,3,395100
37162,11239,1,37,8,395100
37163,11240,1,147,8,395220
37164,11240,1,8,8,395220
37165,11240,1,291,10,395220
37166,11240,1,27,5,395220
37167,11240,1,97,10,395220
37168,11241,1,14,7,395220
37169,11242,1,7,6,395220
37170,11242,1,62,8,395220
37171,11242,1,0,10,395220
37172,11242,1,33,7,395220
37173,11243,1,65,4,395220
37174,11243,1,46,4,395220
37175,11243,1,150,6,395220
37176,11243,1,327,7,395220
37177,11243,1,29,4,395220
37178,11243,1,167,11,395220
37179,11244,1,98,4,395220
37180,11245,1,4,10,395280
37181,11246,1,145,10,395280
37182,11246,1,91,4,395280
37183,11246,1,196,12,395280
37184,11246,1,26,12,395280
37185,11246,1,42,8,395280
37186,11247,1,159,6,395340
37187,11248,1,45,6,395400
37188,11248,1,48,8,395400
37189,11248,1,17,6,395400
37190,11248,1,49,9,395400
37191,11248,1,79,8,395400
37192,11249,1,105,8,395520
37193,11250,1,8,6,395520
37194,11250,1,33,4,395520
37195,11251,1,2,2,395520
37196,11251,1,25,2,395520
37197,11251,1,124,9,395520
37198,11251,1,17,6,395520
37199,11251,1,38,9,395520
37200,11252,1,7,10,395520
37201,11252,1,485,4,395520
37202,11252,1,1,4,395520
37203,11252,1,10,10,395520
37204,11252,1,35,5,395520
37205,11253,1,371,4,395580
37206,11253,1,172,4,395580
37207,11253,1,189,6,395580
37208,11253,1,17,4,395580
37209,11253,1,36,9,395580
37210,11254,1,41,6,395640
37211,11255,1,23,7,395760
37212,11256,1,2,6,395760
37213,11256,1,257,5,395760
37214,11257,1,57,6,395760
37215,11257,1,170,8,395760
37216,11258,1,61,10,395820
37217,11259,1,10,1,395820
37218,11259,1,50,5,395820
37219,11260,1,19,2,395820
37220,11260,1,116,10,395820
37221,11260,1,258,10,395820
37222,11261,1,125,6,395820
37223,11261,1,105,3,395820
37224,11262,1,99,1,395820
37225,11263,1,111,4,395820
37226,11263,1,152,2,395820
37227,11264,1,12,2,395880
37228,11264,1,120,1,395880
37229,11265,1,43,12,395880
37230,11266,1,333,7,395940
37231,11266,1,9,11,395940
37232,11266,1,211,4,395940
37233,11266,1,155,8,395940
37234,11266,1,225,12,395940
37235,11266,1,32,6,395940
37236,11266,1,39,7,395940
37237,11266,1,142,4,395940
37238,11266,1,125,6,395940
37239,11267,1,1,11,395940
37240,11267,1,6,10,395940
37241,11267,1,15,10,395940
37242,11267,1,74,5,395940
37243,11267,1,115,4,395940
37244,11268,1,6,1,396060
37245,11268,1,28,6,396060
37246,11268,1,150,2,396060
37247,11268,1,180,8,396060
37248,11268,1,2,4,396060
37249,11269,1,61,7,396060
37250,11269,1,29,10,396060
37251,11269,1,20,6,396060
37252,11270,1,18,8,396120
37253,11270,1,6,7,396120
37254,11270,1,42,8,396120
37255,11271,1,1,11,396180
37256,11271,1,102,4,396180
37257,11271,1,23,1,396180
37258,11271,1,5,11,396180
37259,11271,1,146,4,396180
37260,11271,1,9,6,396180
37261,11271,1,11,1,396180
37262,11272,1,1,2,396180
37263,11272,1,204,7,396180
37264,11272,1,9,12,396180
37265,11272,1,94,5,396180
37266,11273,1,66,10,396300
37267,11273,1,2,8,396300
37268,11273,1,125,7,396300
37269,11273,1,178,5,396300
37270,11273,1,82,2,396300
37271,11274,1,33,2,396300
37272,11274,1,45,5,396300
37273,11274,1,1,2,396300
37274,11274,1,22,2,396300
37275,11274,1,37,10,396300
37276,11274,1,118,3,396300
37277,11275,1,0,6,396360
37278,11275,1,321,12,396360
37279,11276,1,33,5,396360
37280,11277,1,39,10,396420
37281,11278,1,23,11,396480
37282,11279,1,50,9,396660
37283,11279,1,1,9,396660
37284,11279,1,49,6,396660
37285,11279,1,41,8,396660
37286,11279,1,4,9,396660
37287,11280,1,115,8,396720
37288,11280,1,42,4,396720
37289,11280,1,11,3,396720
37290,11280,1,10,3,396720
37291,11280,1,22,12,396720
37292,11281,1,36,7,396840
37293,11281,1,26,2,396840
37294,11281,1,94,8,396840
37295,11282,1,1,8,396900
37296,11282,1,104,10,396900
37297,11283,1,49,6,396900
37298,11283,1,21,2,396900
37299,11284,1,25,9,396960
37300,11285,1,158,6,396960
37301,11285,1,27,12,396960
37302,11285,1,46,9,396960
37303,11285,1,1,1,396960
37304,11286,1,272,8,396960
37305,11286,1,164,7,396960
37306,11286,1,39,8,396960
37307,11286,1,48,8,396960
37308,11286,1,25,6,396960
37309,11286,1,130,6,396960
37310,11287,1,205,4,397020
37311,11287,1,204,4,397020
37312,11287,1,2,6,397020
37313,11287,1,63,9,397020
37314,11287,1,42,10,397020
37315,11287,1,46,10,397020
37316,11287,1,421,2,397020
37317,11287,1,16,6,397020
37318,11288,1,12,8,397140
37319,11288,1,103,6,397140
37320,11289,1,12,8,397140
37321,11289,1,2,6,397140
37322,11289,1,66,6,397140
37323,11289,1,69,6,397140
37324,11290,1,39,2,397140
37325,11291,1,31,3,397200
37326,11292,1,0,6,397200
37327,11292,1,25,8,397200
37328,11292,1,63,6,397200
37329,11292,1,36,5,397200
37330,11292,1,139,6,397200
37331,11293,1,109,8,397200
37332,11293,1,91,11,397200
37333,11293,1,12,5,397200
37334,11293,1,32,2,397200
37335,11293,1,270,9,397200
37336,11293,1,15,4,397200
37337,11294,1,11,12,397260
37338,11294,1,5,6,397260
37339,11295,1,12,9,397320
37340,11295,1,341,8,397320
37341,11296,1,14,8,397380
37342,11296,1,7,7,397380
37343,11296,1,3,8,397380
37344,11296,1,27,7,397380
37345,11297,1,6,12,397380
37346,11297,1,161,8,397380
37347,11297,1,42,5,397380
37348,11298,1,24,9,397380
37349,11298,1,14,12,397380
37350,11298,1,0,8,397380
37351,11298,1,44,10,397380
37352,11298,1,95,9,397380
37353,11298,1,388,6,397380
37354,11298,1,2,4,397380
37355,11298,1,51,6,397380
37356,11299,1,4,2,397440
37357,11299,1,15,7,397440
37358,11299,1,113,4,397440
37359,11299,1,47,7,397440
37360,11299,1,179,4,397440
37361,11300,1,56,8,397500
37362,11300,1,347,5,397500
37363,11300,1,161,10,397500
37364,11300,1,3,2,397500
37365,11300,1,69,4,397500
37366,11300,1,369,10,397500
37367,11300,1,80,8,397500
37368,11300,1,200,7,397500
37369,11300,1,35,7,397500
37370,11300,1,21,10,397500
37371,11300,1,449,10,397500
37372,11300,1,162,6,397500
37373,11300,1,396,8,397500
37374,11300,1,57,6,397500
37375,11300,1,10,5,397500
37376,11300,1,7,9,397500
37377,11300,1,131,8,397500
37378,11300,1,401,6,397500
37379,11300,1,20,4,397500
37380,11300,1,4,9,397500
37381,11301,1,48,11,397560
37382,11301,1,44,8,397560
37383,11302,1,16,12,397620
37384,11302,1,9,7,397620
37385,11302,1,28,7,397620
37386,11302,1,4,2,397620
37387,11302,1,20,10,397620
37388,11303,1,13,5,397740
37389,11303,1,10,6,397740
37390,11303,1,26,7,397740
37391,11303,1,14,6,397740
37392,11304,1,2,10,397800
37393,11304,1,122,1,397800
37394,11304,1,42,7,397800
37395,11304,1,3,2,397800
37396,11304,1,41,4,397800
37397,11305,1,107,10,397800
37398,11306,1,6,4,397800
37399,11306,1,4,4,397800
37400,11306,1,30,3,397800
37401,11307,1,11,8,397800
37402,11308,1,50,7,397860
37403,11308,1,60,2,397860
37404,11308,1,57,10,397860
37405,11309,1,193,4,397860
37406,11309,1,121,5,397860
37407,11309,1,42,7,397860
37408,11310,1,4,7,397860
37409,11310,1,378,8,397860
37410,11311,1,55,8,397920
37411,11312,1,128,7,397920
37412,11312,1,124,4,397920
37413,11312,1,5,8,397920
37414,11312,1,46,9,397920
37415,11313,1,25,2,397980
37416,11313,1,33,4,397980
37417,11314,1,148,9,398040
37418,11314,1,36,8,398040
37419,11314,1,46,6,398040
37420,11314,1,18,3,398040
37421,11315,1,370,7,398040
37422,11315,1,52,4,398040
37423,11316,1,48,5,398100
37424,11317,1,99,10,398100
37425,11317,1,161,11,398100
37426,11317,1,34,7,398100
37427,11318,1,3,10,398160
37428,11319,1,21,7,398160
37429,11319,1,154,7,398160
37430,11319,1,42,3,398160
37431,11319,1,64,8,398160
37432,11319,1,124,6,398160
37433,11319,1,8,3,398160
37434,11319,1,138,10,398160
37435,11319,1,0,6,398160
37436,11319,1,9,7,398160
37437,11319,1,28,12,398160
37438,11320,1,1,5,398160
37439,11320,1,115,12,398160
37440,11320,1,3,8,398160
37441,11320,1,69,9,398160
37442,11320,1,212,4,398160
37443,11320,1,31,6,398160
37444,11320,1,34,7,398160
37445,11320,1,2,8,398160
37446,11320,1,36,8,398160
37447,11320,1,11,10,398160
37448,11321,1,13,4,398160
37449,11321,1,136,5,398160
37450,11322,1,55,7,398220
37451,11322,1,32,2,398220
37452,11323,1,16,10,398220
37453,11324,1,7,3,398220
37454,11324,1,169,11,398220
37455,11324,1,172,6,398220
37456,11325,1,7,2,398220
37457,11325,1,33,6,398220
37458,11325,1,222,4,398220
37459,11325,1,445,4,398220
37460,11325,1,56,4,398220
37461,11325,1,71,11,398220
37462,11326,1,168,8,398280
37463,11326,1,31,6,398280
37464,11326,1,65,7,398280
37465,11326,1,83,4,398280
37466,11326,1,152,3,398280
37467,11326,1,29,7,398280
37468,11326,1,48,9,398280
37469,11326,1,485,12,398280
37470,11326,1,379,8,398280
37471,11326,1,405,9,398280
37472,11326,1,160,5,398280
37473,11326,1,78,7,398280
37474,11326,1,20,1,398280
37475,11327,1,5,6,398400
37476,11327,1,18,9,398400
37477,11328,1,8,2,398460
37478,11328,1,71,2,398460
37479,11329,1,90,8,398460
37480,11330,1,0,8,398460
37481,11330,1,9,6,398460
37482,11330,1,23,8,398460
37483,11330,1,42,7,398460
37484,11330,1,4,8,398460
37485,11330,1,15,2,398460
37486,11330,1,49,6,398460
37487,11330,1,33,7,398460
37488,11330,1,77,11,398460
37489,11331,1,38,10,398520
37490,11331,1,170,8,398520
37491,11331,1,12,10,398520
37492,11331,1,365,4,398520
37493,11332,1,37,6,398520
37494,11333,1,109,4,398520
37495,11333,1,222,2,398520
37496,11334,1,120,2,398520
37497,11334,1,39,6,398520
37498,11334,1,55,7,398520
37499,11334,1,32,3,398520
37500,11334,1,82,10,398520
37501,11334,1,115,10,398520
37502,11334,1,99,4,398520
37503,11335,1,33,5,398520
37504,11336,1,0,10,398580
37505,11337,1,66,6,398580
37506,11338,1,44,6,398580
37507,11338,1,79,2,398580
37508,11338,1,65,7,398580
37509,11339,1,59,6,398640
37510,11339,1,166,7,398640
37511,11339,1,95,9,398640
37512,11339,1,13,9,398640
37513,11340,1,18,4,398640
37514,11341,1,2,8,398640
37515,11341,1,41,5,398640
37516,11341,1,9,7,398640
37517,11341,1,95,5,398640
37518,11341,1,96,12,398640
37519,11341,1,141,1,398640
37520,11341,1,20,4,398640
37521,11341,1,34,12,398640
37522,11341,1,129,7,398640
37523,11341,1,38,10,398640
37524,11341,1,21,8,398640
37525,11341,1,0,10,398640
37526,11341,1,3,6,398640
37527,11342,1,13,2,398760
37528,11342,1,75,6,398760
37529,11342,1,31,11,398760
37530,11342,1,60,8,398760
37531,11342,1,91,6,398760
37532,11342,1,62,6,398760
37533,11343,1,25,9,398760
37534,11343,1,26,4,398760
37535,11343,1,82,6,398760
37536,11343,1,0,1,398760
37537,11343,1,42,5,398760
37538,11343,1,38,6,398760
37539,11344,1,112,7,398760
37540,11344,1,20,6,398760
37541,11344,1,1,12,398760
37542,11344,1,29,5,398760
37543,11344,1,0,7,398760
37544,11344,1,7,7,398760
37545,11344,1,4,5,398760
37546,11345,1,2,8,398820
37547,11345,1,310,7,398820
37548,11346,1,50,6,398880
37549,11346,1,415,10,398880
37550,11346,1,21,10,398880
37551,11346,1,8,7,398880
37552,11346,1,32,4,398880
37553,11346,1,65,4,398880
37554,11347,1,114,6,398880
37555,11347,1,12,10,398880
37556,11347,1,147,9,398880
37557,11348,1,47,11,398880
37558,11348,1,176,5,398880
37559,11349,1,13,4,399000
37560,11349,1,10,11,399000
37561,11350,1,139,3,399000
37562,11350,1,40,9,399000
37563,11351,1,61,6,399120
37564,11351,1,15,9,399120
37565,11351,1,35,12,399120
37566,11351,1,110,10,399120
37567,11351,1,2,8,399120
37568,11351,1,10,6,399120
37569,11351,1,82,1,399120
37570,11352,1,98,11,399120
37571,11352,1,23,8,399120
37572,11353,1,27,6,399120
37573,11354,1,3,10,399120
37574,11354,1,176,11,399120
37575,11355,1,370,4,399120
37576,11355,1,4,3,399120
37577,11355,1,66,11,399120
37578,11355,1,40,4,399120
37579,11355,1,165,10,399120
37580,11355,1,138,9,399120
37581,11356,1,1,7,399180
37582,11357,1,447,8,399180
37583,11357,1,21,3,399180
37584,11358,1,347,8,399240
37585,11358,1,69,6,399240
37586,11358,1,115,5,399240
37587,11358,1,28,12,399240
37588,11358,1,146,8,399240
37589,11358,1,337,8,399240
37590,11359,1,94,6,399300
37591,11360,1,3,10,399300
37592,11360,1,48,11,399300
37593,11361,1,2,8,399360
37594,11362,1,341,2,399360
37595,11363,1,425,6,399420
37596,11364,1,7,5,399480
37597,11364,1,121,10,399480
37598,11364,1,71,4,399480
37599,11364,1,50,8,399480
37600,11365,1,95,1,399480
37601,11365,1,145,8,399480
37602,11365,1,6,6,399480
37603,11365,1,46,8,399480
37604,11365,1,47,12,399480
37605,11365,1,4,2,399480
37606,11365,1,135,9,399480
37607,11365,1,10,11,399480
37608,11366,1,84,2,399540
37609,11366,1,36,9,399540
37610,11367,1,2,1,399540
37611,11367,1,252,6,399540
37612,11368,1,40,6,399540
37613,11368,1,72,9,399540
37614,11369,1,45,6,399540
37615,11369,1,0,3,399540
37616,11369,1,175,3,399540
37617,11369,1,314,6,399540
37618,11370,1,16,2,399600
37619,11371,1,21,5,399660
37620,11371,1,13,12,399660
37621,11371,1,39,7,399660
37622,11371,1,88,6,399660
37623,11372,1,21,8,399660
37624,11372,1,29,2,399660
37625,11372,1,37,9,399660
37626,11373,1,278,8,399720
37627,11373,1,108,10,399720
37628,11373,1,42,4,399720
37629,11373,1,85,6,399720
37630,11373,1,24,10,399720
37631,11373,1,8,9,399720
37632,11373,1,44,2,399720
37633,11373,1,177,7,399720
37634,11374,1,29,9,399720
37635,11374,1,204,6,399720
37636,11374,1,15,7,399720
37637,11375,1,121,1,399720
37638,11376,1,32,5,399780
37639,11377,1,51,10,399840
37640,11377,1,111,4,399840
37641,11377,1,15,8,399840
37642,11377,1,165,3,399840
37643,11378,1,131,8,399840
37644,11378,1,40,8,399840
37645,11378,1,3,6,399840
37646,11379,1,32,2,399840
37647,11379,1,16,8,399840
37648,11380,1,40,4,399900
37649,11380,1,10,2,399900
37650,11381,1,66,5,399900
37651,11381,1,10,7,399900
37652,11382,1,20,6,399900
37653,11382,1,1,11,399900
37654,11382,1,46,6,399900
37655,11382,1,41,4,399900
37656,11382,1,34,8,399900
37657,11383,1,23,4,399960
37658,11383,1,207,10,399960
37659,11384,1,163,7,399960
37660,11384,1,15,10,399960
37661,11385,1,10,1,400020
37662,11386,1,48,7,400020
37663,11386,1,39,6,400020
37664,11386,1,178,8,400020
37665,11386,1,13,1,400020
37666,11387,1,199,10,400080
37667,11387,1,273,10,400080
37668,11387,1,50,12,400080
37669,11387,1,20,5,400080
37670,11387,1,64,11,400080
37671,11387,1,149,10,400080
37672,11387,1,38,4,400080
37673,11387,1,41,10,400080
37674,11388,1,16,4,400140
37675,11388,1,20,12,400140
37676,11388,1,196,3,400140
37677,11389,1,27,12,400200
37678,11389,1,10,9,400200
37679,11389,1,130,11,400200
37680,11390,1,39,2,400200
37681,11391,1,29,8,400320
37682,11391,1,42,5,400320
37683,11392,1,122,4,400380
37684,11392,1,113,6,400380
37685,11393,1,220,6,400380
37686,11394,1,1,6,400440
37687,11394,1,162,6,400440
37688,11394,1,11,5,400440
37689,11394,1,33,3,400440
37690,11395,1,24,6,400500
37691,11395,1,14,9,400500
37692,11395,1,38,7,400500
37693,11395,1,28,6,400500
37694,11396,1,21,8,400500
37695,11396,1,184,8,400500
37696,11396,1,16,3,400500
37697,11397,1,2,4,400560
37698,11397,1,6,6,400560
37699,11397,1,248,4,400560
37700,11398,1,109,4,400560
37701,11398,1,0,4,400560
37702,11398,1,32,5,400560
37703,11398,1,8,12,400560
37704,11399,1,34,6,400680
37705,11399,1,118,7,400680
37706,11399,1,5,4,400680
37707,11399,1,1,6,400680
37708,11399,1,37,4,400680
37709,11399,1,2,10,400680
37710,11400,1,10,4,400680
37711,11400,1,180,8,400680
37712,11400,1,344,6,400680
37713,11401,1,125,8,400740
37714,11402,1,7,2,400860
37715,11402,1,263,9,400860
37716,11402,1,31,5,400860
37717,11402,1,461,8,400860
37718,11402,1,27,7,400860
37719,11403,1,131,8,400920
37720,11404,1,9,1,401040
37721,11404,1,171,6,401040
37722,11405,1,20,6,401040
37723,11406,1,10,8,401040
37724,11406,1,294,10,401040
37725,11406,1,358,3,401040
37726,11407,1,12,8,401100
37727,11407,1,77,10,401100
37728,11407,1,89,7,401100
37729,11408,1,46,6,401160
37730,11408,1,6,9,401160
37731,11408,1,35,6,401160
37732,11409,1,93,6,401160
37733,11409,1,7,8,401160
37734,11409,1,6,10,401160
37735,11410,1,185,8,401220
37736,11411,1,32,2,401220
37737,11411,1,98,2,401220
37738,11411,1,390,8,401220
37739,11411,1,118,5,401220
37740,11411,1,17,11,401220
37741,11411,1,155,6,401220
37742,11411,1,38,4,401220
37743,11412,1,1,8,401280
37744,11413,1,48,5,401280
37745,11413,1,290,8,401280
37746,11413,1,191,6,401280
37747,11413,1,20,6,401280
37748,11413,1,453,6,401280
37749,11413,1,201,3,401280
37750,11413,1,47,7,401280
37751,11414,1,35,7,401280
37752,11414,1,47,6,401280
37753,11414,1,181,6,401280
37754,11414,1,2,8,401280
37755,11415,1,42,7,401280
37756,11415,1,61,6,401280
37757,11415,1,107,12,401280
37758,11416,1,21,12,401280
37759,11416,1,10,8,401280
37760,11416,1,468,6,401280
37761,11416,1,179,8,401280
37762,11416,1,15,5,401280
37763,11416,1,44,10,401280
37764,11417,1,1,8,401340
37765,11418,1,20,4,401340
37766,11418,1,109,7,401340
37767,11418,1,164,4,401340
37768,11419,1,59,10,401400
37769,11420,1,29,6,401460
37770,11420,1,51,12,401460
37771,11420,1,84,9,401460
37772,11421,1,79,2,401460
37773,11422,1,32,8,401460
37774,11422,1,27,8,401460
37775,11423,1,17,8,401520
37776,11424,1,28,2,401520
37777,11424,1,44,10,401520
37778,11424,1,124,8,401520
37779,11424,1,14,5,401520
37780,11424,1,2,8,401520
37781,11424,1,45,6,401520
37782,11424,1,38,6,401520
37783,11424,1,64,6,401520
37784,11424,1,125,4,401520
37785,11424,1,26,3,401520
37786,11424,1,48,9,401520
37787,11424,1,4,9,401520
37788,11424,1,128,6,401520
37789,11424,1,369,2,401520
37790,11425,1,43,8,401580
37791,11425,1,307,8,401580
37792,11425,1,20,3,401580
37793,11425,1,25,9,401580
37794,11425,1,10,5,401580
37795,11425,1,0,10,401580
37796,11426,1,10,5,401700
37797,11426,1,5,10,401700
37798,11427,1,10,9,401700
37799,11427,1,189,4,401700
37800,11428,1,42,3,401700
37801,11428,1,172,8,401700
37802,11428,1,460,8,401700
37803,11428,1,39,2,401700
37804,11429,1,0,8,401700
37805,11429,1,85,8,401700
37806,11430,1,17,4,401760
37807,11430,1,52,9,401760
37808,11431,1,24,8,401760
37809,11432,1,54,9,401760
37810,11432,1,121,6,401760
37811,11432,1,9,8,401760
37812,11432,1,41,8,401760
37813,11433,1,144,4,401820
37814,11433,1,2,9,401820
37815,11433,1,39,2,401820
37816,11433,1,480,7,401820
37817,11433,1,8,2,401820
37818,11433,1,0,6,401820
37819,11433,1,243,5,401820
37820,11433,1,110,4,401820
37821,11433,1,347,8,401820
37822,11433,1,35,6,401820
37823,11434,1,252,1,401820
37824,11434,1,215,8,401820
37825,11435,1,0,6,401880
37826,11436,1,2,4,401880
37827,11436,1,294,8,401880
37828,11437,1,12,10,401940
37829,11437,1,107,8,401940
37830,11437,1,30,9,401940
37831,11438,1,72,8,401940
37832,11438,1,43,9,401940
37833,11438,1,104,8,401940
37834,11438,1,11,8,401940
37835,11439,1,173,8,402000
37836,11439,1,61,12,402000
37837,11439,1,66,2,402000
37838,11440,1,7,2,402000
37839,11440,1,11,2,402000
37840,11441,1,191,4,402120
37841,11441,1,13,10,402120
37842,11441,1,3,10,402120
37843,11442,1,59,8,402120
37844,11442,1,8,5,402120
37845,11442,1,36,9,402120
37846,11443,1,114,4,402120
37847,11444,1,102,12,402120
37848,11445,1,85,11,402120
37849,11445,1,0,7,402120
37850,11445,1,39,10,402120
37851,11445,1,13,4,402120
37852,11445,1,20,10,402120
37853,11445,1,102,4,402120
37854,11445,1,1,3,402120
37855,11445,1,4,4,402120
37856,11446,1,14,6,402180
37857,11446,1,45,9,402180
37858,11446,1,3,10,402180
37859,11446,1,144,11,402180
37860,11446,1,44,10,402180
37861,11447,1,173,3,402240
37862,11447,1,36,10,402240
37863,11447,1,103,1,402240
37864,11447,1,42,2,402240
37865,11447,1,89,4,402240
37866,11447,1,25,9,402240
37867,11447,1,238,8,402240
37868,11448,1,200,9,402240
37869,11448,1,20,3,402240
37870,11448,1,5,6,402240
37871,11449,1,96,9,402300
37872,11449,1,188,10,402300
37873,11450,1,32,6,402360
37874,11450,1,11,6,402360
37875,11451,1,169,3,402360
37876,11452,1,116,9,402420
37877,11452,1,6,2,402420
37878,11453,1,4,5,402420
37879,11453,1,10,12,402420
37880,11453,1,242,10,402420
37881,11454,1,2,6,402420
37882,11454,1,19,2,402420
37883,11454,1,39,9,402420
37884,11454,1,5,6,402420
37885,11454,1,150,2,402420
37886,11454,1,84,7,402420
37887,11454,1,40,12,402420
37888,11455,1,494,5,402420
37889,11455,1,60,6,402420
37890,11456,1,370,3,402480
37891,11456,1,23,9,402480
37892,11456,1,71,10,402480
37893,11456,1,17,4,402480
37894,11457,1,21,9,402480
37895,11457,1,9,6,402480
37896,11457,1,17,3,402480
37897,11457,1,453,12,402480
37898,11457,1,4,4,402480
37899,11458,1,2,4,402480
37900,11458,1,65,4,402480
37901,11458,1,32,10,402480
37902,11458,1,8,9,402480
37903,11458,1,38,10,402480
37904,11458,1,93,4,402480
37905,11458,1,188,4,402480
37906,11459,1,38,10,402480
37907,11459,1,167,9,402480
37908,11460,1,27,7,402540
37909,11461,1,7,10,402600
37910,11462,1,109,11,402660
37911,11462,1,3,8,402660
37912,11463,1,15,4,402660
37913,11464,1,22,6,402720
37914,11464,1,92,8,402720
37915,11464,1,6,7,402720
37916,11464,1,139,7,402720
37917,11464,1,144,2,402720
37918,11464,1,162,3,402720
37919,11464,1,52,2,402720
37920,11465,1,4,2,402720
37921,11465,1,150,4,402720
37922,11465,1,9,8,402720
37923,11465,1,2,4,402720
37924,11465,1,6,6,402720
37925,11465,1,41,6,402720
37926,11466,1,39,10,402900
37927,11466,1,316,8,402900
37928,11467,1,88,6,402960
37929,11467,1,26,8,402960
37930,11467,1,2,4,402960
37931,11467,1,77,6,402960
