order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
43230,13126,1,0,6,-1,99999,-1,-1,-3,-1,1,462840
43231,13127,1,109,9,-1,99999,-1,-1,-3,-1,1,462840
43232,13127,1,1,6,-1,99999,-1,-1,-3,-1,1,462840
43233,13127,1,48,5,-1,99999,-1,-1,-3,-1,1,462840
43234,13127,1,36,8,-1,99999,-1,-1,-3,-1,1,462840
43235,13127,1,140,9,-1,99999,-1,-1,-3,-1,1,462840
43236,13127,1,8,9,-1,99999,-1,-1,-3,-1,1,462840
43237,13127,1,83,10,-1,99999,-1,-1,-3,-1,1,462840
43238,13128,1,34,3,-1,99999,-1,-1,-3,-1,1,462840
43239,13128,1,32,9,-1,99999,-1,-1,-3,-1,1,462840
43240,13128,1,37,6,-1,99999,-1,-1,-3,-1,1,462840
43241,13128,1,344,6,-1,99999,-1,-1,-3,-1,1,462840
43242,13128,1,31,6,-1,99999,-1,-1,-3,-1,1,462840
43243,13128,1,13,6,-1,99999,-1,-1,-3,-1,1,462840
43244,13129,1,1,6,-1,99999,-1,-1,-3,-1,1,462900
43245,13130,1,2,12,-1,99999,-1,-1,-3,-1,1,462900
43246,13130,1,35,12,-1,99999,-1,-1,-3,-1,1,462900
43247,13130,1,255,6,-1,99999,-1,-1,-3,-1,1,462900
43248,13130,1,466,8,-1,99999,-1,-1,-3,-1,1,462900
43249,13130,1,14,9,-1,99999,-1,-1,-3,-1,1,462900
43250,13130,1,12,4,-1,99999,-1,-1,-3,-1,1,462900
43251,13130,1,51,8,-1,99999,-1,-1,-3,-1,1,462900
43252,13130,1,305,7,-1,99999,-1,-1,-3,-1,1,462900
43253,13130,1,129,10,-1,99999,-1,-1,-3,-1,1,462900
43254,13130,1,308,6,-1,99999,-1,-1,-3,-1,1,462900
43255,13130,1,47,4,-1,99999,-1,-1,-3,-1,1,462900
43256,13130,1,40,3,-1,99999,-1,-1,-3,-1,1,462900
43257,13130,1,31,6,-1,99999,-1,-1,-3,-1,1,462900
43258,13130,1,30,4,-1,99999,-1,-1,-3,-1,1,462900
43259,13130,1,250,10,-1,99999,-1,-1,-3,-1,1,462900
43260,13131,1,10,4,-1,99999,-1,-1,-3,-1,1,462900
43261,13131,1,20,5,-1,99999,-1,-1,-3,-1,1,462900
43262,13131,1,2,1,-1,99999,-1,-1,-3,-1,1,462900
43263,13132,1,187,12,-1,99999,-1,-1,-3,-1,1,462960
43264,13133,1,32,9,-1,99999,-1,-1,-3,-1,1,462960
43265,13134,1,15,8,-1,99999,-1,-1,-3,-1,1,462960
43266,13134,1,154,11,-1,99999,-1,-1,-3,-1,1,462960
43267,13135,1,35,8,-1,99999,-1,-1,-3,-1,1,463020
43268,13135,1,46,10,-1,99999,-1,-1,-3,-1,1,463020
43269,13135,1,16,6,-1,99999,-1,-1,-3,-1,1,463020
43270,13135,1,43,8,-1,99999,-1,-1,-3,-1,1,463020
43271,13135,1,44,5,-1,99999,-1,-1,-3,-1,1,463020
43272,13135,1,307,4,-1,99999,-1,-1,-3,-1,1,463020
43273,13136,1,8,5,-1,99999,-1,-1,-3,-1,1,463080
43274,13137,1,180,10,-1,99999,-1,-1,-3,-1,1,463080
43275,13137,1,44,4,-1,99999,-1,-1,-3,-1,1,463080
43276,13137,1,299,12,-1,99999,-1,-1,-3,-1,1,463080
43277,13137,1,32,7,-1,99999,-1,-1,-3,-1,1,463080
43278,13137,1,6,11,-1,99999,-1,-1,-3,-1,1,463080
43279,13138,1,0,12,-1,99999,-1,-1,-3,-1,1,463140
43280,13138,1,5,6,-1,99999,-1,-1,-3,-1,1,463140
43281,13139,1,8,6,-1,99999,-1,-1,-3,-1,1,463140
43282,13140,1,33,9,-1,99999,-1,-1,-3,-1,1,463140
43283,13141,1,321,6,-1,99999,-1,-1,-3,-1,1,463200
43284,13141,1,11,5,-1,99999,-1,-1,-3,-1,1,463200
43285,13141,1,18,2,-1,99999,-1,-1,-3,-1,1,463200
43286,13141,1,152,4,-1,99999,-1,-1,-3,-1,1,463200
43287,13142,1,70,2,-1,99999,-1,-1,-3,-1,1,463200
43288,13142,1,18,11,-1,99999,-1,-1,-3,-1,1,463200
43289,13142,1,1,2,-1,99999,-1,-1,-3,-1,1,463200
43290,13142,1,71,6,-1,99999,-1,-1,-3,-1,1,463200
43291,13142,1,47,8,-1,99999,-1,-1,-3,-1,1,463200
43292,13142,1,38,12,-1,99999,-1,-1,-3,-1,1,463200
43293,13142,1,37,4,-1,99999,-1,-1,-3,-1,1,463200
43294,13143,1,171,9,-1,99999,-1,-1,-3,-1,1,463200
43295,13143,1,26,2,-1,99999,-1,-1,-3,-1,1,463200
43296,13143,1,145,4,-1,99999,-1,-1,-3,-1,1,463200
43297,13144,1,181,6,-1,99999,-1,-1,-3,-1,1,463200
43298,13145,1,299,5,-1,99999,-1,-1,-3,-1,1,463200
43299,13145,1,489,3,-1,99999,-1,-1,-3,-1,1,463200
43300,13145,1,77,2,-1,99999,-1,-1,-3,-1,1,463200
43301,13145,1,18,11,-1,99999,-1,-1,-3,-1,1,463200
43302,13145,1,24,2,-1,99999,-1,-1,-3,-1,1,463200
43303,13146,1,7,12,-1,99999,-1,-1,-3,-1,1,463260
43304,13147,1,17,5,-1,99999,-1,-1,-3,-1,1,463320
43305,13148,1,7,8,-1,99999,-1,-1,-3,-1,1,463320
43306,13148,1,123,9,-1,99999,-1,-1,-3,-1,1,463320
43307,13149,1,10,5,-1,99999,-1,-1,-3,-1,1,463320
43308,13149,1,0,5,-1,99999,-1,-1,-3,-1,1,463320
43309,13149,1,250,8,-1,99999,-1,-1,-3,-1,1,463320
43310,13149,1,41,12,-1,99999,-1,-1,-3,-1,1,463320
43311,13149,1,11,5,-1,99999,-1,-1,-3,-1,1,463320
43312,13149,1,14,6,-1,99999,-1,-1,-3,-1,1,463320
43313,13149,1,197,9,-1,99999,-1,-1,-3,-1,1,463320
43314,13150,1,52,10,-1,99999,-1,-1,-3,-1,1,463380
43315,13150,1,14,12,-1,99999,-1,-1,-3,-1,1,463380
43316,13150,1,157,6,-1,99999,-1,-1,-3,-1,1,463380
43317,13150,1,58,7,-1,99999,-1,-1,-3,-1,1,463380
43318,13150,1,17,12,-1,99999,-1,-1,-3,-1,1,463380
43319,13150,1,9,6,-1,99999,-1,-1,-3,-1,1,463380
43320,13150,1,107,4,-1,99999,-1,-1,-3,-1,1,463380
43321,13150,1,24,4,-1,99999,-1,-1,-3,-1,1,463380
43322,13150,1,164,4,-1,99999,-1,-1,-3,-1,1,463380
43323,13151,1,7,12,-1,99999,-1,-1,-3,-1,1,463380
43324,13152,1,6,10,-1,99999,-1,-1,-3,-1,1,463500
43325,13153,1,101,4,-1,99999,-1,-1,-3,-1,1,463500
43326,13153,1,231,1,-1,99999,-1,-1,-3,-1,1,463500
43327,13153,1,9,6,-1,99999,-1,-1,-3,-1,1,463500
43328,13154,1,87,6,-1,99999,-1,-1,-3,-1,1,463560
43329,13154,1,205,1,-1,99999,-1,-1,-3,-1,1,463560
43330,13154,1,0,7,-1,99999,-1,-1,-3,-1,1,463560
43331,13155,1,101,4,-1,99999,-1,-1,-3,-1,1,463680
43332,13156,1,9,8,-1,99999,-1,-1,-3,-1,1,463680
43333,13157,1,2,4,-1,99999,-1,-1,-3,-1,1,463740
43334,13157,1,34,9,-1,99999,-1,-1,-3,-1,1,463740
43335,13157,1,6,2,-1,99999,-1,-1,-3,-1,1,463740
43336,13158,1,47,8,-1,99999,-1,-1,-3,-1,1,463740
43337,13159,1,44,2,-1,99999,-1,-1,-3,-1,1,463800
43338,13159,1,3,11,-1,99999,-1,-1,-3,-1,1,463800
43339,13159,1,20,6,-1,99999,-1,-1,-3,-1,1,463800
43340,13160,1,86,2,-1,99999,-1,-1,-3,-1,1,463800
43341,13160,1,2,4,-1,99999,-1,-1,-3,-1,1,463800
43342,13161,1,133,3,-1,99999,-1,-1,-3,-1,1,463860
43343,13162,1,164,6,-1,99999,-1,-1,-3,-1,1,463860
43344,13163,1,37,6,-1,99999,-1,-1,-3,-1,1,463860
43345,13163,1,33,4,-1,99999,-1,-1,-3,-1,1,463860
43346,13163,1,35,4,-1,99999,-1,-1,-3,-1,1,463860
43347,13163,1,6,6,-1,99999,-1,-1,-3,-1,1,463860
43348,13164,1,13,7,-1,99999,-1,-1,-3,-1,1,463920
43349,13164,1,250,7,-1,99999,-1,-1,-3,-1,1,463920
43350,13164,1,20,10,-1,99999,-1,-1,-3,-1,1,463920
43351,13165,1,10,9,-1,99999,-1,-1,-3,-1,1,463920
43352,13166,1,128,9,-1,99999,-1,-1,-3,-1,1,463980
43353,13166,1,457,8,-1,99999,-1,-1,-3,-1,1,463980
43354,13166,1,4,11,-1,99999,-1,-1,-3,-1,1,463980
43355,13166,1,5,5,-1,99999,-1,-1,-3,-1,1,463980
43356,13166,1,77,9,-1,99999,-1,-1,-3,-1,1,463980
43357,13166,1,29,9,-1,99999,-1,-1,-3,-1,1,463980
43358,13166,1,187,10,-1,99999,-1,-1,-3,-1,1,463980
43359,13166,1,76,11,-1,99999,-1,-1,-3,-1,1,463980
43360,13167,1,28,4,-1,99999,-1,-1,-3,-1,1,463980
43361,13167,1,370,6,-1,99999,-1,-1,-3,-1,1,463980
43362,13167,1,7,8,-1,99999,-1,-1,-3,-1,1,463980
43363,13168,1,27,10,-1,99999,-1,-1,-3,-1,1,464040
43364,13169,1,0,8,-1,99999,-1,-1,-3,-1,1,464040
43365,13169,1,142,8,-1,99999,-1,-1,-3,-1,1,464040
43366,13169,1,2,4,-1,99999,-1,-1,-3,-1,1,464040
43367,13170,1,117,5,-1,99999,-1,-1,-3,-1,1,464160
43368,13170,1,162,3,-1,99999,-1,-1,-3,-1,1,464160
43369,13170,1,11,6,-1,99999,-1,-1,-3,-1,1,464160
43370,13170,1,79,1,-1,99999,-1,-1,-3,-1,1,464160
43371,13170,1,27,5,-1,99999,-1,-1,-3,-1,1,464160
43372,13170,1,48,9,-1,99999,-1,-1,-3,-1,1,464160
43373,13170,1,10,10,-1,99999,-1,-1,-3,-1,1,464160
43374,13170,1,145,7,-1,99999,-1,-1,-3,-1,1,464160
43375,13170,1,46,11,-1,99999,-1,-1,-3,-1,1,464160
43376,13170,1,105,4,-1,99999,-1,-1,-3,-1,1,464160
43377,13170,1,7,4,-1,99999,-1,-1,-3,-1,1,464160
43378,13170,1,24,5,-1,99999,-1,-1,-3,-1,1,464160
43379,13170,1,156,8,-1,99999,-1,-1,-3,-1,1,464160
43380,13170,1,223,6,-1,99999,-1,-1,-3,-1,1,464160
43381,13170,1,16,6,-1,99999,-1,-1,-3,-1,1,464160
43382,13170,1,155,5,-1,99999,-1,-1,-3,-1,1,464160
43383,13170,1,0,12,-1,99999,-1,-1,-3,-1,1,464160
43384,13171,1,48,7,-1,99999,-1,-1,-3,-1,1,464160
43385,13171,1,296,2,-1,99999,-1,-1,-3,-1,1,464160
43386,13171,1,4,7,-1,99999,-1,-1,-3,-1,1,464160
43387,13172,1,37,12,-1,99999,-1,-1,-3,-1,1,464340
43388,13172,1,42,4,-1,99999,-1,-1,-3,-1,1,464340
43389,13172,1,28,6,-1,99999,-1,-1,-3,-1,1,464340
43390,13172,1,176,6,-1,99999,-1,-1,-3,-1,1,464340
43391,13173,1,6,2,-1,99999,-1,-1,-3,-1,1,464340
43392,13173,1,1,6,-1,99999,-1,-1,-3,-1,1,464340
43393,13174,1,1,6,-1,99999,-1,-1,-3,-1,1,464340
43394,13174,1,387,9,-1,99999,-1,-1,-3,-1,1,464340
43395,13174,1,22,3,-1,99999,-1,-1,-3,-1,1,464340
43396,13175,1,72,6,-1,99999,-1,-1,-3,-1,1,464400
43397,13175,1,146,12,-1,99999,-1,-1,-3,-1,1,464400
43398,13175,1,9,10,-1,99999,-1,-1,-3,-1,1,464400
43399,13175,1,51,8,-1,99999,-1,-1,-3,-1,1,464400
43400,13176,1,30,4,-1,99999,-1,-1,-3,-1,1,464460
43401,13177,1,376,6,-1,99999,-1,-1,-3,-1,1,464520
43402,13178,1,5,8,-1,99999,-1,-1,-3,-1,1,464520
43403,13178,1,330,5,-1,99999,-1,-1,-3,-1,1,464520
43404,13179,1,55,6,-1,99999,-1,-1,-3,-1,1,464520
43405,13180,1,8,10,-1,99999,-1,-1,-3,-1,1,464520
43406,13180,1,38,8,-1,99999,-1,-1,-3,-1,1,464520
43407,13181,1,459,8,-1,99999,-1,-1,-3,-1,1,464520
43408,13181,1,64,9,-1,99999,-1,-1,-3,-1,1,464520
43409,13181,1,2,12,-1,99999,-1,-1,-3,-1,1,464520
43410,13181,1,34,10,-1,99999,-1,-1,-3,-1,1,464520
43411,13181,1,74,6,-1,99999,-1,-1,-3,-1,1,464520
43412,13182,1,93,7,-1,99999,-1,-1,-3,-1,1,464700
43413,13182,1,97,7,-1,99999,-1,-1,-3,-1,1,464700
43414,13183,1,23,6,-1,99999,-1,-1,-3,-1,1,464700
43415,13183,1,4,1,-1,99999,-1,-1,-3,-1,1,464700
43416,13183,1,5,4,-1,99999,-1,-1,-3,-1,1,464700
43417,13183,1,67,6,-1,99999,-1,-1,-3,-1,1,464700
43418,13183,1,18,8,-1,99999,-1,-1,-3,-1,1,464700
43419,13183,1,164,9,-1,99999,-1,-1,-3,-1,1,464700
43420,13183,1,13,8,-1,99999,-1,-1,-3,-1,1,464700
43421,13183,1,32,11,-1,99999,-1,-1,-3,-1,1,464700
43422,13184,1,41,9,-1,99999,-1,-1,-3,-1,1,464760
43423,13184,1,76,5,-1,99999,-1,-1,-3,-1,1,464760
43424,13184,1,1,9,-1,99999,-1,-1,-3,-1,1,464760
43425,13184,1,8,9,-1,99999,-1,-1,-3,-1,1,464760
43426,13185,1,26,3,-1,99999,-1,-1,-3,-1,1,464820
43427,13185,1,0,9,-1,99999,-1,-1,-3,-1,1,464820
43428,13185,1,16,9,-1,99999,-1,-1,-3,-1,1,464820
43429,13186,1,35,11,-1,99999,-1,-1,-3,-1,1,464820
43430,13187,1,8,8,-1,99999,-1,-1,-3,-1,1,464880
43431,13187,1,192,4,-1,99999,-1,-1,-3,-1,1,464880
43432,13188,1,27,5,-1,99999,-1,-1,-3,-1,1,464880
43433,13189,1,80,8,-1,99999,-1,-1,-3,-1,1,464940
43434,13190,1,19,6,-1,99999,-1,-1,-3,-1,1,464940
43435,13190,1,33,12,-1,99999,-1,-1,-3,-1,1,464940
43436,13190,1,426,9,-1,99999,-1,-1,-3,-1,1,464940
43437,13191,1,2,11,-1,99999,-1,-1,-3,-1,1,465000
43438,13192,1,6,8,-1,99999,-1,-1,-3,-1,1,465000
43439,13193,1,0,8,-1,99999,-1,-1,-3,-1,1,465060
43440,13193,1,22,5,-1,99999,-1,-1,-3,-1,1,465060
43441,13194,1,159,6,-1,99999,-1,-1,-3,-1,1,465060
43442,13194,1,37,7,-1,99999,-1,-1,-3,-1,1,465060
43443,13195,1,106,9,-1,99999,-1,-1,-3,-1,1,465060
43444,13195,1,14,2,-1,99999,-1,-1,-3,-1,1,465060
43445,13195,1,17,1,-1,99999,-1,-1,-3,-1,1,465060
43446,13195,1,9,7,-1,99999,-1,-1,-3,-1,1,465060
43447,13195,1,4,8,-1,99999,-1,-1,-3,-1,1,465060
43448,13195,1,42,10,-1,99999,-1,-1,-3,-1,1,465060
43449,13195,1,341,12,-1,99999,-1,-1,-3,-1,1,465060
43450,13196,1,13,6,-1,99999,-1,-1,-3,-1,1,465060
43451,13197,1,1,10,-1,99999,-1,-1,-3,-1,1,465120
43452,13197,1,0,2,-1,99999,-1,-1,-3,-1,1,465120
43453,13197,1,186,10,-1,99999,-1,-1,-3,-1,1,465120
43454,13197,1,31,2,-1,99999,-1,-1,-3,-1,1,465120
43455,13198,1,10,1,-1,99999,-1,-1,-3,-1,1,465120
43456,13199,1,11,6,-1,99999,-1,-1,-3,-1,1,465180
43457,13199,1,79,6,-1,99999,-1,-1,-3,-1,1,465180
43458,13200,1,55,2,-1,99999,-1,-1,-3,-1,1,465180
43459,13201,1,35,6,-1,99999,-1,-1,-3,-1,1,465180
43460,13201,1,26,9,-1,99999,-1,-1,-3,-1,1,465180
43461,13201,1,402,2,-1,99999,-1,-1,-3,-1,1,465180
43462,13201,1,12,4,-1,99999,-1,-1,-3,-1,1,465180
43463,13201,1,25,9,-1,99999,-1,-1,-3,-1,1,465180
43464,13201,1,57,1,-1,99999,-1,-1,-3,-1,1,465180
43465,13201,1,162,11,-1,99999,-1,-1,-3,-1,1,465180
43466,13202,1,89,4,-1,99999,-1,-1,-3,-1,1,465240
43467,13203,1,195,12,-1,99999,-1,-1,-3,-1,1,465240
43468,13203,1,15,10,-1,99999,-1,-1,-3,-1,1,465240
43469,13203,1,128,10,-1,99999,-1,-1,-3,-1,1,465240
43470,13204,1,449,10,-1,99999,-1,-1,-3,-1,1,465240
43471,13204,1,13,9,-1,99999,-1,-1,-3,-1,1,465240
43472,13204,1,62,11,-1,99999,-1,-1,-3,-1,1,465240
43473,13204,1,6,3,-1,99999,-1,-1,-3,-1,1,465240
43474,13204,1,164,10,-1,99999,-1,-1,-3,-1,1,465240
43475,13204,1,56,3,-1,99999,-1,-1,-3,-1,1,465240
43476,13205,1,20,8,-1,99999,-1,-1,-3,-1,1,465240
43477,13206,1,72,8,-1,99999,-1,-1,-3,-1,1,465240
43478,13207,1,34,11,-1,99999,-1,-1,-3,-1,1,465240
43479,13207,1,4,6,-1,99999,-1,-1,-3,-1,1,465240
43480,13207,1,74,8,-1,99999,-1,-1,-3,-1,1,465240
43481,13207,1,1,12,-1,99999,-1,-1,-3,-1,1,465240
43482,13208,1,66,6,-1,99999,-1,-1,-3,-1,1,465360
43483,13208,1,46,12,-1,99999,-1,-1,-3,-1,1,465360
43484,13208,1,12,9,-1,99999,-1,-1,-3,-1,1,465360
43485,13208,1,6,4,-1,99999,-1,-1,-3,-1,1,465360
43486,13209,1,33,5,-1,99999,-1,-1,-3,-1,1,465360
43487,13210,1,49,6,-1,99999,-1,-1,-3,-1,1,465420
43488,13210,1,58,8,-1,99999,-1,-1,-3,-1,1,465420
43489,13210,1,16,8,-1,99999,-1,-1,-3,-1,1,465420
43490,13210,1,70,7,-1,99999,-1,-1,-3,-1,1,465420
43491,13210,1,97,4,-1,99999,-1,-1,-3,-1,1,465420
43492,13210,1,13,3,-1,99999,-1,-1,-3,-1,1,465420
43493,13211,1,92,6,-1,99999,-1,-1,-3,-1,1,465420
43494,13211,1,148,4,-1,99999,-1,-1,-3,-1,1,465420
43495,13211,1,38,6,-1,99999,-1,-1,-3,-1,1,465420
43496,13211,1,65,6,-1,99999,-1,-1,-3,-1,1,465420
43497,13211,1,17,4,-1,99999,-1,-1,-3,-1,1,465420
43498,13211,1,58,5,-1,99999,-1,-1,-3,-1,1,465420
43499,13212,1,9,7,-1,99999,-1,-1,-3,-1,1,465480
43500,13212,1,1,10,-1,99999,-1,-1,-3,-1,1,465480
43501,13212,1,0,9,-1,99999,-1,-1,-3,-1,1,465480
43502,13212,1,39,7,-1,99999,-1,-1,-3,-1,1,465480
43503,13213,1,18,12,-1,99999,-1,-1,-3,-1,1,465480
43504,13214,1,11,8,-1,99999,-1,-1,-3,-1,1,465480
43505,13215,1,18,3,-1,99999,-1,-1,-3,-1,1,465480
43506,13215,1,17,6,-1,99999,-1,-1,-3,-1,1,465480
43507,13216,1,42,10,-1,99999,-1,-1,-3,-1,1,465540
43508,13216,1,30,6,-1,99999,-1,-1,-3,-1,1,465540
43509,13216,1,187,4,-1,99999,-1,-1,-3,-1,1,465540
43510,13216,1,261,11,-1,99999,-1,-1,-3,-1,1,465540
43511,13216,1,38,6,-1,99999,-1,-1,-3,-1,1,465540
43512,13216,1,3,8,-1,99999,-1,-1,-3,-1,1,465540
43513,13216,1,2,8,-1,99999,-1,-1,-3,-1,1,465540
43514,13216,1,41,11,-1,99999,-1,-1,-3,-1,1,465540
43515,13216,1,99,12,-1,99999,-1,-1,-3,-1,1,465540
43516,13216,1,76,6,-1,99999,-1,-1,-3,-1,1,465540
43517,13216,1,376,9,-1,99999,-1,-1,-3,-1,1,465540
43518,13216,1,25,12,-1,99999,-1,-1,-3,-1,1,465540
43519,13216,1,1,4,-1,99999,-1,-1,-3,-1,1,465540
43520,13216,1,158,2,-1,99999,-1,-1,-3,-1,1,465540
43521,13216,1,310,2,-1,99999,-1,-1,-3,-1,1,465540
43522,13216,1,95,4,-1,99999,-1,-1,-3,-1,1,465540
43523,13217,1,0,12,-1,99999,-1,-1,-3,-1,1,465540
43524,13217,1,77,6,-1,99999,-1,-1,-3,-1,1,465540
43525,13217,1,19,6,-1,99999,-1,-1,-3,-1,1,465540
43526,13217,1,39,2,-1,99999,-1,-1,-3,-1,1,465540
43527,13218,1,207,6,-1,99999,-1,-1,-3,-1,1,465600
43528,13218,1,1,10,-1,99999,-1,-1,-3,-1,1,465600
43529,13218,1,123,11,-1,99999,-1,-1,-3,-1,1,465600
43530,13218,1,57,2,-1,99999,-1,-1,-3,-1,1,465600
43531,13218,1,28,6,-1,99999,-1,-1,-3,-1,1,465600
43532,13218,1,12,3,-1,99999,-1,-1,-3,-1,1,465600
43533,13218,1,73,10,-1,99999,-1,-1,-3,-1,1,465600
43534,13219,1,35,7,-1,99999,-1,-1,-3,-1,1,465600
43535,13220,1,129,12,-1,99999,-1,-1,-3,-1,1,465600
43536,13221,1,48,1,-1,99999,-1,-1,-3,-1,1,465660
43537,13221,1,26,3,-1,99999,-1,-1,-3,-1,1,465660
43538,13221,1,31,12,-1,99999,-1,-1,-3,-1,1,465660
43539,13222,1,50,11,-1,99999,-1,-1,-3,-1,1,465660
43540,13222,1,196,4,-1,99999,-1,-1,-3,-1,1,465660
43541,13222,1,3,10,-1,99999,-1,-1,-3,-1,1,465660
43542,13223,1,10,8,-1,99999,-1,-1,-3,-1,1,465660
43543,13223,1,103,5,-1,99999,-1,-1,-3,-1,1,465660
43544,13223,1,196,10,-1,99999,-1,-1,-3,-1,1,465660
43545,13224,1,29,4,-1,99999,-1,-1,-3,-1,1,465720
43546,13224,1,19,7,-1,99999,-1,-1,-3,-1,1,465720
43547,13224,1,38,1,-1,99999,-1,-1,-3,-1,1,465720
43548,13224,1,171,4,-1,99999,-1,-1,-3,-1,1,465720
43549,13225,1,94,8,-1,99999,-1,-1,-3,-1,1,465780
43550,13226,1,42,12,-1,99999,-1,-1,-3,-1,1,465840
43551,13227,1,335,3,-1,99999,-1,-1,-3,-1,1,465840
43552,13228,1,17,5,-1,99999,-1,-1,-3,-1,1,465900
43553,13228,1,279,9,-1,99999,-1,-1,-3,-1,1,465900
43554,13228,1,3,6,-1,99999,-1,-1,-3,-1,1,465900
43555,13228,1,11,5,-1,99999,-1,-1,-3,-1,1,465900
43556,13229,1,11,6,-1,99999,-1,-1,-3,-1,1,465900
43557,13229,1,90,8,-1,99999,-1,-1,-3,-1,1,465900
43558,13229,1,33,6,-1,99999,-1,-1,-3,-1,1,465900
43559,13229,1,41,12,-1,99999,-1,-1,-3,-1,1,465900
43560,13229,1,9,6,-1,99999,-1,-1,-3,-1,1,465900
43561,13229,1,35,4,-1,99999,-1,-1,-3,-1,1,465900
43562,13229,1,40,9,-1,99999,-1,-1,-3,-1,1,465900
43563,13230,1,244,8,-1,99999,-1,-1,-3,-1,1,465900
43564,13230,1,16,6,-1,99999,-1,-1,-3,-1,1,465900
43565,13231,1,10,8,-1,99999,-1,-1,-3,-1,1,465900
43566,13232,1,66,10,-1,99999,-1,-1,-3,-1,1,465960
43567,13232,1,331,10,-1,99999,-1,-1,-3,-1,1,465960
43568,13233,1,212,4,-1,99999,-1,-1,-3,-1,1,466020
43569,13233,1,112,2,-1,99999,-1,-1,-3,-1,1,466020
43570,13233,1,195,11,-1,99999,-1,-1,-3,-1,1,466020
43571,13234,1,194,4,-1,99999,-1,-1,-3,-1,1,466080
43572,13234,1,125,4,-1,99999,-1,-1,-3,-1,1,466080
43573,13235,1,16,5,-1,99999,-1,-1,-3,-1,1,466080
43574,13236,1,23,4,-1,99999,-1,-1,-3,-1,1,466140
43575,13237,1,50,4,-1,99999,-1,-1,-3,-1,1,466140
43576,13238,1,366,4,-1,99999,-1,-1,-3,-1,1,466260
43577,13238,1,139,8,-1,99999,-1,-1,-3,-1,1,466260
43578,13238,1,81,2,-1,99999,-1,-1,-3,-1,1,466260
43579,13238,1,1,10,-1,99999,-1,-1,-3,-1,1,466260
43580,13238,1,123,6,-1,99999,-1,-1,-3,-1,1,466260
43581,13238,1,20,4,-1,99999,-1,-1,-3,-1,1,466260
43582,13239,1,394,10,-1,99999,-1,-1,-3,-1,1,466260
43583,13239,1,32,6,-1,99999,-1,-1,-3,-1,1,466260
43584,13240,1,43,5,-1,99999,-1,-1,-3,-1,1,466320
43585,13240,1,125,3,-1,99999,-1,-1,-3,-1,1,466320
43586,13240,1,7,5,-1,99999,-1,-1,-3,-1,1,466320
43587,13240,1,12,4,-1,99999,-1,-1,-3,-1,1,466320
43588,13240,1,24,10,-1,99999,-1,-1,-3,-1,1,466320
43589,13240,1,159,11,-1,99999,-1,-1,-3,-1,1,466320
43590,13241,1,47,12,-1,99999,-1,-1,-3,-1,1,466320
43591,13242,1,1,9,-1,99999,-1,-1,-3,-1,1,466380
43592,13242,1,217,8,-1,99999,-1,-1,-3,-1,1,466380
43593,13243,1,45,6,-1,99999,-1,-1,-3,-1,1,466440
43594,13243,1,160,4,-1,99999,-1,-1,-3,-1,1,466440
43595,13243,1,5,4,-1,99999,-1,-1,-3,-1,1,466440
43596,13243,1,10,6,-1,99999,-1,-1,-3,-1,1,466440
43597,13244,1,14,6,-1,99999,-1,-1,-3,-1,1,466500
43598,13244,1,26,6,-1,99999,-1,-1,-3,-1,1,466500
43599,13245,1,448,10,-1,99999,-1,-1,-3,-1,1,466560
43600,13245,1,2,9,-1,99999,-1,-1,-3,-1,1,466560
43601,13245,1,22,6,-1,99999,-1,-1,-3,-1,1,466560
43602,13245,1,5,8,-1,99999,-1,-1,-3,-1,1,466560
43603,13246,1,14,11,-1,99999,-1,-1,-3,-1,1,466620
43604,13246,1,356,7,-1,99999,-1,-1,-3,-1,1,466620
43605,13247,1,192,2,-1,99999,-1,-1,-3,-1,1,466620
43606,13247,1,424,6,-1,99999,-1,-1,-3,-1,1,466620
43607,13247,1,85,6,-1,99999,-1,-1,-3,-1,1,466620
43608,13247,1,2,6,-1,99999,-1,-1,-3,-1,1,466620
43609,13247,1,11,10,-1,99999,-1,-1,-3,-1,1,466620
43610,13247,1,149,8,-1,99999,-1,-1,-3,-1,1,466620
43611,13247,1,28,2,-1,99999,-1,-1,-3,-1,1,466620
43612,13247,1,113,1,-1,99999,-1,-1,-3,-1,1,466620
43613,13247,1,116,4,-1,99999,-1,-1,-3,-1,1,466620
43614,13247,1,89,5,-1,99999,-1,-1,-3,-1,1,466620
43615,13247,1,21,7,-1,99999,-1,-1,-3,-1,1,466620
43616,13247,1,33,6,-1,99999,-1,-1,-3,-1,1,466620
43617,13247,1,24,5,-1,99999,-1,-1,-3,-1,1,466620
43618,13248,1,24,5,-1,99999,-1,-1,-3,-1,1,466620
43619,13248,1,417,6,-1,99999,-1,-1,-3,-1,1,466620
43620,13248,1,184,9,-1,99999,-1,-1,-3,-1,1,466620
43621,13248,1,280,6,-1,99999,-1,-1,-3,-1,1,466620
43622,13248,1,493,4,-1,99999,-1,-1,-3,-1,1,466620
43623,13249,1,125,9,-1,99999,-1,-1,-3,-1,1,466620
43624,13250,1,80,6,-1,99999,-1,-1,-3,-1,1,466620
43625,13250,1,159,8,-1,99999,-1,-1,-3,-1,1,466620
43626,13250,1,38,9,-1,99999,-1,-1,-3,-1,1,466620
43627,13250,1,255,3,-1,99999,-1,-1,-3,-1,1,466620
