sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status
46538,14072,1,90,11,495900,,,-3
46539,14072,1,169,8,495900,,,-3
46540,14073,1,168,10,495960,,,-3
46541,14074,1,111,2,495960,,,-3
46542,14074,1,6,4,495960,,,-3
46543,14075,1,74,4,495960,,,-3
46544,14076,1,8,9,496020,,,-3
46545,14076,1,180,8,496020,,,-3
46546,14076,1,288,10,496020,,,-3
46547,14077,1,42,9,496020,,,-3
46548,14078,1,159,8,496080,,,-3
46549,14078,1,474,10,496080,,,-3
46550,14078,1,17,9,496080,,,-3
46551,14078,1,20,4,496080,,,-3
46552,14079,1,8,12,496200,,,-3
46553,14079,1,14,12,496200,,,-3
46554,14079,1,94,6,496200,,,-3
46555,14079,1,52,6,496200,,,-3
46556,14079,1,29,5,496200,,,-3
46557,14079,1,9,2,496200,,,-3
46558,14080,1,5,6,496200,,,-3
46559,14080,1,23,8,496200,,,-3
46560,14080,1,11,4,496200,,,-3
46561,14080,1,8,12,496200,,,-3
46562,14081,1,404,5,496260,,,-3
46563,14082,1,43,4,496260,,,-3
46564,14082,1,215,4,496260,,,-3
46565,14082,1,38,6,496260,,,-3
46566,14083,1,12,4,496260,,,-3
46567,14083,1,179,5,496260,,,-3
46568,14083,1,8,4,496260,,,-3
46569,14083,1,293,11,496260,,,-3
46570,14084,1,73,12,496320,,,-3
46571,14084,1,25,6,496320,,,-3
46572,14084,1,4,9,496320,,,-3
46573,14084,1,14,4,496320,,,-3
46574,14085,1,227,8,496380,,,-3
46575,14085,1,3,2,496380,,,-3
46576,14085,1,459,3,496380,,,-3
46577,14085,1,11,4,496380,,,-3
46578,14086,1,19,4,496380,,,-3
46579,14086,1,10,4,496380,,,-3
46580,14086,1,1,4,496380,,,-3
46581,14087,1,63,7,496440,,,-3
46582,14087,1,43,10,496440,,,-3
46583,14088,1,13,8,496440,,,-3
46584,14088,1,4,1,496440,,,-3
46585,14089,1,0,10,496500,,,-3
46586,14089,1,441,8,496500,,,-3
46587,14089,1,39,4,496500,,,-3
46588,14089,1,15,4,496500,,,-3
46589,14089,1,7,5,496500,,,-3
46590,14089,1,46,9,496500,,,-3
46591,14089,1,1,8,496500,,,-3
46592,14090,1,340,6,496560,,,-3
46593,14091,1,5,9,496560,,,-3
46594,14091,1,123,5,496560,,,-3
46595,14091,1,267,10,496560,,,-3
46596,14091,1,156,4,496560,,,-3
46597,14091,1,3,6,496560,,,-3
46598,14091,1,19,8,496560,,,-3
46599,14091,1,143,4,496560,,,-3
46600,14091,1,33,10,496560,,,-3
46601,14091,1,135,8,496560,,,-3
46602,14092,1,10,10,496620,,,-3
46603,14093,1,1,4,496680,,,-3
46604,14093,1,12,4,496680,,,-3
46605,14093,1,112,6,496680,,,-3
46606,14093,1,19,9,496680,,,-3
46607,14093,1,254,7,496680,,,-3
46608,14093,1,6,8,496680,,,-3
46609,14093,1,46,7,496680,,,-3
46610,14093,1,14,3,496680,,,-3
46611,14093,1,413,11,496680,,,-3
46612,14094,1,297,4,496740,,,-3
46613,14094,1,86,4,496740,,,-3
46614,14094,1,46,12,496740,,,-3
46615,14094,1,37,9,496740,,,-3
46616,14095,1,19,7,496800,,,-3
46617,14096,1,12,6,496800,,,-3
46618,14096,1,61,3,496800,,,-3
46619,14096,1,17,6,496800,,,-3
46620,14096,1,65,8,496800,,,-3
46621,14096,1,130,8,496800,,,-3
46622,14097,1,137,6,496800,,,-3
46623,14097,1,77,6,496800,,,-3
46624,14098,1,42,2,496920,,,-3
46625,14098,1,9,6,496920,,,-3
46626,14098,1,194,7,496920,,,-3
46627,14098,1,18,2,496920,,,-3
46628,14098,1,179,6,496920,,,-3
46629,14098,1,373,8,496920,,,-3
46630,14099,1,48,10,497040,,,-3
46631,14099,1,1,5,497040,,,-3
46632,14099,1,199,8,497040,,,-3
46633,14099,1,134,6,497040,,,-3
46634,14099,1,14,9,497040,,,-3
46635,14099,1,62,5,497040,,,-3
46636,14099,1,162,3,497040,,,-3
46637,14099,1,19,6,497040,,,-3
46638,14099,1,201,10,497040,,,-3
46639,14100,1,8,4,497040,,,-3
46640,14100,1,415,11,497040,,,-3
46641,14100,1,19,8,497040,,,-3
46642,14100,1,158,9,497040,,,-3
46643,14100,1,1,12,497040,,,-3
46644,14101,1,212,4,497160,,,-3
46645,14101,1,2,10,497160,,,-3
46646,14102,1,6,9,497160,,,-3
46647,14102,1,177,6,497160,,,-3
46648,14102,1,4,7,497160,,,-3
46649,14102,1,339,5,497160,,,-3
46650,14102,1,29,8,497160,,,-3
46651,14102,1,178,8,497160,,,-3
46652,14102,1,195,8,497160,,,-3
46653,14103,1,106,5,497220,,,-3
46654,14104,1,33,7,497220,,,-3
46655,14104,1,23,8,497220,,,-3
46656,14104,1,16,10,497220,,,-3
46657,14104,1,44,6,497220,,,-3
46658,14105,1,16,10,497280,,,-3
46659,14105,1,91,10,497280,,,-3
46660,14105,1,162,10,497280,,,-3
46661,14105,1,48,1,497280,,,-3
46662,14105,1,171,6,497280,,,-3
46663,14106,1,107,8,497340,,,-3
46664,14106,1,15,8,497340,,,-3
46665,14107,1,4,2,497400,,,-3
46666,14107,1,35,8,497400,,,-3
46667,14107,1,28,5,497400,,,-3
46668,14107,1,9,9,497400,,,-3
46669,14107,1,141,6,497400,,,-3
46670,14108,1,246,5,497400,,,-3
46671,14108,1,23,11,497400,,,-3
46672,14109,1,187,5,497460,,,-3
46673,14109,1,20,4,497460,,,-3
46674,14109,1,29,6,497460,,,-3
46675,14110,1,64,5,497520,,,-3
46676,14110,1,17,12,497520,,,-3
46677,14110,1,118,6,497520,,,-3
46678,14110,1,116,10,497520,,,-3
46679,14111,1,36,8,497640,,,-3
46680,14111,1,33,5,497640,,,-3
46681,14111,1,0,6,497640,,,-3
46682,14112,1,21,8,497700,,,-3
46683,14112,1,106,9,497700,,,-3
46684,14112,1,24,12,497700,,,-3
46685,14112,1,36,7,497700,,,-3
46686,14112,1,49,8,497700,,,-3
46687,14112,1,178,4,497700,,,-3
46688,14112,1,29,6,497700,,,-3
46689,14112,1,18,11,497700,,,-3
46690,14112,1,482,9,497700,,,-3
46691,14112,1,15,10,497700,,,-3
46692,14112,1,471,7,497700,,,-3
46693,14112,1,38,6,497700,,,-3
46694,14113,1,8,12,497760,,,-3
46695,14113,1,33,3,497760,,,-3
46696,14113,1,2,10,497760,,,-3
46697,14113,1,71,10,497760,,,-3
46698,14114,1,16,4,497760,,,-3
46699,14114,1,86,10,497760,,,-3
46700,14115,1,77,12,497820,,,-3
46701,14115,1,5,6,497820,,,-3
46702,14115,1,14,12,497820,,,-3
46703,14115,1,168,4,497820,,,-3
46704,14115,1,104,10,497820,,,-3
46705,14116,1,54,12,497820,,,-3
46706,14117,1,90,8,497820,,,-3
46707,14117,1,125,4,497820,,,-3
46708,14117,1,430,8,497820,,,-3
46709,14118,1,141,6,497820,,,-3
46710,14118,1,2,10,497820,,,-3
46711,14118,1,5,6,497820,,,-3
46712,14118,1,4,6,497820,,,-3
46713,14118,1,157,7,497820,,,-3
46714,14118,1,180,4,497820,,,-3
46715,14118,1,46,11,497820,,,-3
46716,14118,1,8,4,497820,,,-3
46717,14118,1,11,6,497820,,,-3
46718,14118,1,388,4,497820,,,-3
46719,14118,1,122,10,497820,,,-3
46720,14119,1,38,3,498000,,,-3
46721,14120,1,53,10,498180,,,-3
46722,14120,1,40,12,498180,,,-3
46723,14120,1,28,7,498180,,,-3
46724,14120,1,20,5,498180,,,-3
46725,14120,1,44,8,498180,,,-3
46726,14121,1,2,4,498180,,,-3
46727,14121,1,230,6,498180,,,-3
46728,14121,1,6,4,498180,,,-3
46729,14122,1,14,7,498180,,,-3
46730,14122,1,25,6,498180,,,-3
46731,14122,1,464,4,498180,,,-3
46732,14122,1,181,9,498180,,,-3
46733,14122,1,4,4,498180,,,-3
46734,14123,1,2,3,498180,,,-3
46735,14123,1,21,11,498180,,,-3
46736,14124,1,55,5,498240,,,-3
46737,14125,1,15,10,498360,,,-3
46738,14126,1,30,2,498360,,,-3
46739,14126,1,3,6,498360,,,-3
46740,14126,1,99,2,498360,,,-3
46741,14127,1,124,4,498360,,,-3
46742,14127,1,14,3,498360,,,-3
46743,14128,1,315,6,498420,,,-3
46744,14128,1,238,10,498420,,,-3
46745,14129,1,82,3,498540,,,-3
46746,14129,1,23,8,498540,,,-3
46747,14130,1,104,2,498540,,,-3
46748,14130,1,48,9,498540,,,-3
46749,14131,1,19,12,498540,,,-3
46750,14131,1,13,4,498540,,,-3
46751,14131,1,0,4,498540,,,-3
46752,14132,1,22,9,498540,,,-3
46753,14133,1,15,9,498600,,,-3
46754,14134,1,109,11,498600,,,-3
46755,14134,1,97,6,498600,,,-3
46756,14134,1,25,8,498600,,,-3
46757,14134,1,0,5,498600,,,-3
46758,14134,1,37,6,498600,,,-3
46759,14134,1,2,8,498600,,,-3
46760,14135,1,36,4,498600,,,-3
46761,14135,1,97,7,498600,,,-3
46762,14135,1,55,2,498600,,,-3
46763,14136,1,2,4,498600,,,-3
46764,14137,1,7,4,498660,,,-3
46765,14137,1,295,12,498660,,,-3
46766,14137,1,12,6,498660,,,-3
46767,14137,1,24,6,498660,,,-3
46768,14137,1,41,7,498660,,,-3
46769,14137,1,61,2,498660,,,-3
46770,14137,1,415,7,498660,,,-3
46771,14137,1,74,6,498660,,,-3
46772,14138,1,118,4,498720,,,-3
46773,14138,1,453,6,498720,,,-3
46774,14138,1,177,3,498720,,,-3
46775,14138,1,105,5,498720,,,-3
46776,14139,1,5,12,498720,,,-3
46777,14139,1,26,4,498720,,,-3
46778,14140,1,24,5,498720,,,-3
46779,14141,1,6,11,498780,,,-3
46780,14141,1,41,12,498780,,,-3
46781,14141,1,0,8,498780,,,-3
46782,14141,1,8,6,498780,,,-3
46783,14141,1,16,1,498780,,,-3
46784,14141,1,273,4,498780,,,-3
46785,14141,1,19,10,498780,,,-3
46786,14142,1,9,4,498780,,,-3
46787,14143,1,7,5,498840,,,-3
46788,14144,1,16,4,498900,,,-3
46789,14145,1,48,4,498900,,,-3
46790,14145,1,381,7,498900,,,-3
46791,14145,1,1,6,498900,,,-3
46792,14146,1,49,8,498900,,,-3
46793,14146,1,8,9,498900,,,-3
46794,14146,1,140,8,498900,,,-3
46795,14147,1,13,12,499140,,,-3
46796,14148,1,0,5,499200,,,-3
46797,14149,1,64,12,499200,,,-3
46798,14149,1,16,12,499200,,,-3
46799,14149,1,88,4,499200,,,-3
46800,14149,1,296,6,499200,,,-3
46801,14149,1,365,5,499200,,,-3
46802,14149,1,125,8,499200,,,-3
46803,14149,1,400,6,499200,,,-3
46804,14149,1,57,6,499200,,,-3
46805,14150,1,17,12,499320,,,-3
46806,14150,1,15,7,499320,,,-3
46807,14150,1,164,10,499320,,,-3
46808,14150,1,483,10,499320,,,-3
46809,14150,1,30,5,499320,,,-3
46810,14150,1,435,10,499320,,,-3
46811,14150,1,151,7,499320,,,-3
46812,14150,1,8,4,499320,,,-3
46813,14151,1,29,11,499320,,,-3
46814,14151,1,16,8,499320,,,-3
46815,14152,1,30,6,499320,,,-3
46816,14153,1,186,4,499320,,,-3
46817,14154,1,5,4,499440,,,-3
46818,14155,1,0,9,499500,,,-3
46819,14155,1,92,3,499500,,,-3
46820,14155,1,2,5,499500,,,-3
46821,14155,1,81,10,499500,,,-3
46822,14155,1,208,6,499500,,,-3
46823,14155,1,272,6,499500,,,-3
46824,14156,1,171,3,499500,,,-3
46825,14156,1,39,10,499500,,,-3
46826,14156,1,28,9,499500,,,-3
46827,14157,1,5,5,499560,,,-3
46828,14157,1,38,9,499560,,,-3
46829,14158,1,20,7,499560,,,-3
46830,14158,1,18,5,499560,,,-3
46831,14158,1,92,6,499560,,,-3
46832,14159,1,27,8,499680,,,-3
46833,14160,1,40,10,499680,,,-3
46834,14160,1,36,7,499680,,,-3
46835,14160,1,44,9,499680,,,-3
46836,14160,1,8,5,499680,,,-3
46837,14160,1,38,10,499680,,,-3
46838,14160,1,1,5,499680,,,-3
46839,14160,1,9,6,499680,,,-3
46840,14160,1,4,10,499680,,,-3
46841,14160,1,3,5,499680,,,-3
46842,14160,1,407,11,499680,,,-3
46843,14160,1,18,8,499680,,,-3
46844,14160,1,90,5,499680,,,-3
46845,14161,1,123,6,499740,,,-3
46846,14162,1,125,4,499740,,,-3
46847,14163,1,165,1,499740,,,-3
46848,14164,1,156,6,499800,,,-3
46849,14164,1,63,8,499800,,,-3
46850,14164,1,51,2,499800,,,-3
46851,14165,1,314,6,499800,,,-3
46852,14165,1,61,6,499800,,,-3
46853,14165,1,376,10,499800,,,-3
46854,14165,1,137,2,499800,,,-3
46855,14166,1,15,8,499860,,,-3
46856,14166,1,19,4,499860,,,-3
46857,14166,1,208,7,499860,,,-3
46858,14166,1,36,6,499860,,,-3
46859,14166,1,27,7,499860,,,-3
46860,14166,1,0,12,499860,,,-3
46861,14166,1,12,8,499860,,,-3
46862,14166,1,286,8,499860,,,-3
46863,14166,1,5,2,499860,,,-3
46864,14166,1,196,9,499860,,,-3
46865,14166,1,384,7,499860,,,-3
46866,14166,1,17,4,499860,,,-3
46867,14166,1,141,6,499860,,,-3
46868,14166,1,9,7,499860,,,-3
46869,14166,1,23,2,499860,,,-3
46870,14166,1,492,7,499860,,,-3
46871,14166,1,341,5,499860,,,-3
46872,14167,1,486,8,499860,,,-3
46873,14168,1,42,6,499980,,,-3
46874,14168,1,174,8,499980,,,-3
46875,14169,1,145,2,499980,,,-3
46876,14169,1,8,8,499980,,,-3
46877,14170,1,26,6,500040,,,-3
46878,14170,1,15,8,500040,,,-3
46879,14170,1,75,2,500040,,,-3
46880,14170,1,41,10,500040,,,-3
46881,14170,1,34,11,500040,,,-3
46882,14171,1,32,8,500040,,,-3
46883,14171,1,56,7,500040,,,-3
46884,14171,1,145,8,500040,,,-3
46885,14171,1,311,11,500040,,,-3
46886,14172,1,23,12,500100,,,-3
46887,14172,1,10,4,500100,,,-3
46888,14172,1,32,10,500100,,,-3
46889,14172,1,188,8,500100,,,-3
46890,14172,1,30,4,500100,,,-3
46891,14172,1,117,4,500100,,,-3
46892,14172,1,42,12,500100,,,-3
46893,14172,1,202,2,500100,,,-3
46894,14173,1,154,5,500100,,,-3
46895,14173,1,1,5,500100,,,-3
46896,14174,1,4,8,500100,,,-3
46897,14174,1,23,8,500100,,,-3
46898,14175,1,63,2,500100,,,-3
46899,14175,1,18,8,500100,,,-3
46900,14175,1,21,4,500100,,,-3
46901,14175,1,7,2,500100,,,-3
46902,14175,1,37,8,500100,,,-3
46903,14175,1,44,3,500100,,,-3
46904,14175,1,53,12,500100,,,-3
46905,14176,1,10,4,500100,,,-3
46906,14177,1,5,6,500160,,,-3
46907,14177,1,98,8,500160,,,-3
46908,14177,1,36,7,500160,,,-3
46909,14178,1,9,2,500160,,,-3
46910,14178,1,173,4,500160,,,-3
46911,14179,1,52,12,500220,,,-3
46912,14179,1,9,7,500220,,,-3
46913,14180,1,15,3,500220,,,-3
46914,14180,1,124,6,500220,,,-3
46915,14180,1,109,4,500220,,,-3
46916,14181,1,0,10,500220,,,-3
46917,14181,1,491,3,500220,,,-3
46918,14181,1,207,3,500220,,,-3
46919,14182,1,6,6,500280,,,-3
46920,14182,1,0,5,500280,,,-3
46921,14182,1,275,4,500280,,,-3
46922,14182,1,9,8,500280,,,-3
46923,14182,1,23,8,500280,,,-3
46924,14182,1,28,6,500280,,,-3
46925,14183,1,23,8,500280,,,-3
46926,14184,1,24,8,500280,,,-3
46927,14184,1,223,11,500280,,,-3
46928,14184,1,1,6,500280,,,-3
46929,14184,1,351,10,500280,,,-3
46930,14185,1,2,4,500280,,,-3
46931,14185,1,108,8,500280,,,-3
46932,14185,1,43,6,500280,,,-3
46933,14185,1,3,6,500280,,,-3
46934,14185,1,23,4,500280,,,-3
46935,14185,1,7,6,500280,,,-3
46936,14185,1,45,8,500280,,,-3
46937,14186,1,74,3,500340,,,-3
46938,14186,1,5,6,500340,,,-3
46939,14187,1,161,10,500340,,,-3
46940,14188,1,1,8,500400,,,-3
46941,14188,1,6,6,500400,,,-3
46942,14188,1,9,6,500400,,,-3
46943,14188,1,7,11,500400,,,-3
46944,14188,1,42,8,500400,,,-3
46945,14189,1,96,9,500400,,,-3
46946,14189,1,15,6,500400,,,-3
46947,14189,1,11,8,500400,,,-3
46948,14189,1,35,6,500400,,,-3
46949,14189,1,48,9,500400,,,-3
46950,14189,1,1,12,500400,,,-3
46951,14190,1,50,8,500400,,,-3
46952,14190,1,2,6,500400,,,-3
46953,14190,1,147,8,500400,,,-3
46954,14190,1,87,8,500400,,,-3
46955,14190,1,107,4,500400,,,-3
46956,14190,1,42,4,500400,,,-3
46957,14191,1,146,7,500400,,,-3
46958,14192,1,49,12,500460,,,-3
46959,14192,1,3,11,500460,,,-3
46960,14193,1,76,5,500520,,,-3
46961,14193,1,24,6,500520,,,-3
46962,14193,1,179,4,500520,,,-3
46963,14194,1,27,10,500520,,,-3
46964,14194,1,2,5,500520,,,-3
46965,14195,1,12,4,500580,,,-3
46966,14196,1,4,10,500640,,,-3
46967,14197,1,141,6,500700,,,-3
46968,14197,1,16,7,500700,,,-3
46969,14197,1,6,6,500700,,,-3
46970,14197,1,398,10,500700,,,-3
46971,14197,1,77,6,500700,,,-3
46972,14197,1,255,9,500700,,,-3
46973,14198,1,136,8,500760,,,-3
46974,14198,1,0,4,500760,,,-3
46975,14198,1,1,9,500760,,,-3
46976,14198,1,4,3,500760,,,-3
46977,14199,1,101,8,500760,,,-3
46978,14199,1,194,4,500760,,,-3
46979,14199,1,246,4,500760,,,-3
46980,14199,1,0,9,500760,,,-3
46981,14199,1,159,4,500760,,,-3
46982,14200,1,94,6,500820,,,-3
46983,14201,1,21,6,500820,,,-3
46984,14201,1,26,8,500820,,,-3
46985,14201,1,79,4,500820,,,-3
46986,14201,1,51,7,500820,,,-3
46987,14201,1,163,11,500820,,,-3
46988,14201,1,14,6,500820,,,-3
46989,14202,1,11,12,500820,,,-3
46990,14202,1,34,7,500820,,,-3
46991,14203,1,2,8,500880,,,-3
46992,14204,1,42,2,500880,,,-3
46993,14204,1,11,6,500880,,,-3
46994,14204,1,2,4,500880,,,-3
46995,14204,1,23,7,500880,,,-3
46996,14204,1,25,7,500880,,,-3
46997,14204,1,37,4,500880,,,-3
46998,14204,1,436,10,500880,,,-3
46999,14205,1,8,4,501000,,,-3
47000,14206,1,4,2,501060,,,-3
47001,14206,1,19,6,501060,,,-3
47002,14206,1,1,12,501060,,,-3
47003,14206,1,150,5,501060,,,-3
47004,14207,1,38,4,501120,,,-3
47005,14208,1,249,7,501120,,,-3
47006,14208,1,124,6,501120,,,-3
47007,14208,1,62,3,501120,,,-3
47008,14209,1,2,3,501120,,,-3
47009,14209,1,5,8,501120,,,-3
47010,14209,1,0,4,501120,,,-3
47011,14209,1,59,7,501120,,,-3
47012,14209,1,118,3,501120,,,-3
47013,14210,1,27,4,501180,,,-3
47014,14210,1,48,6,501180,,,-3
47015,14210,1,161,12,501180,,,-3
47016,14210,1,365,4,501180,,,-3
47017,14211,1,13,7,501240,,,-3
47018,14211,1,1,6,501240,,,-3
47019,14211,1,77,10,501240,,,-3
47020,14211,1,52,8,501240,,,-3
47021,14212,1,1,10,501300,,,-3
47022,14212,1,12,10,501300,,,-3
47023,14213,1,59,3,501300,,,-3
47024,14213,1,16,6,501300,,,-3
47025,14213,1,10,2,501300,,,-3
47026,14213,1,27,3,501300,,,-3
47027,14213,1,3,6,501300,,,-3
47028,14213,1,26,7,501300,,,-3
47029,14214,1,4,6,501360,,,-3
47030,14214,1,32,3,501360,,,-3
47031,14214,1,78,4,501360,,,-3
47032,14214,1,36,12,501360,,,-3
47033,14215,1,0,3,501360,,,-3
47034,14215,1,14,11,501360,,,-3
47035,14215,1,132,12,501360,,,-3
47036,14215,1,49,6,501360,,,-3
47037,14215,1,182,7,501360,,,-3
47038,14215,1,42,8,501360,,,-3
47039,14215,1,7,3,501360,,,-3
47040,14215,1,150,5,501360,,,-3
47041,14216,1,75,6,501420,,,-3
47042,14216,1,162,12,501420,,,-3
47043,14216,1,30,8,501420,,,-3
47044,14217,1,70,12,501420,,,-3
47045,14217,1,143,1,501420,,,-3
47046,14217,1,23,8,501420,,,-3
47047,14218,1,174,10,501480,,,-3
47048,14218,1,484,9,501480,,,-3
47049,14218,1,170,3,501480,,,-3
47050,14219,1,6,10,501480,,,-3
47051,14220,1,37,4,501480,,,-3
47052,14220,1,29,9,501480,,,-3
47053,14220,1,130,6,501480,,,-3
47054,14220,1,88,9,501480,,,-3
47055,14221,1,117,3,501480,,,-3
47056,14222,1,16,8,501480,,,-3
47057,14222,1,90,10,501480,,,-3
47058,14222,1,48,7,501480,,,-3
47059,14222,1,83,6,501480,,,-3
47060,14222,1,214,12,501480,,,-3
47061,14222,1,0,4,501480,,,-3
47062,14222,1,181,6,501480,,,-3
47063,14222,1,112,10,501480,,,-3
47064,14222,1,9,1,501480,,,-3
47065,14222,1,17,7,501480,,,-3
47066,14223,1,53,10,501540,,,-3
47067,14223,1,42,12,501540,,,-3
47068,14223,1,70,10,501540,,,-3
47069,14224,1,164,4,501540,,,-3
47070,14224,1,97,4,501540,,,-3
47071,14224,1,104,9,501540,,,-3
47072,14224,1,7,8,501540,,,-3
47073,14224,1,3,9,501540,,,-3
47074,14225,1,6,12,501540,,,-3
47075,14225,1,11,12,501540,,,-3
47076,14226,1,9,9,501600,,,-3
47077,14226,1,30,8,501600,,,-3
47078,14226,1,13,6,501600,,,-3
47079,14226,1,33,5,501600,,,-3
47080,14226,1,102,4,501600,,,-3
47081,14227,1,41,8,501720,,,-3
47082,14227,1,137,7,501720,,,-3
47083,14227,1,115,8,501720,,,-3
47084,14228,1,47,5,501720,,,-3
47085,14228,1,29,4,501720,,,-3
47086,14229,1,39,3,501720,,,-3
47087,14230,1,26,4,501780,,,-3
47088,14231,1,20,3,501780,,,-3
47089,14231,1,10,4,501780,,,-3
47090,14231,1,1,4,501780,,,-3
47091,14231,1,37,5,501780,,,-3
47092,14231,1,39,6,501780,,,-3
47093,14232,1,1,12,501780,,,-3
47094,14232,1,0,9,501780,,,-3
47095,14233,1,160,9,501780,,,-3
47096,14233,1,77,10,501780,,,-3
47097,14234,1,63,6,501780,,,-3
47098,14235,1,124,8,501840,,,-3
47099,14236,1,4,5,501840,,,-3
47100,14236,1,8,8,501840,,,-3
47101,14236,1,170,8,501840,,,-3
47102,14236,1,9,6,501840,,,-3
47103,14236,1,111,4,501840,,,-3
47104,14236,1,42,4,501840,,,-3
47105,14237,1,93,6,502020,,,-3
47106,14238,1,0,3,502020,,,-3
47107,14239,1,13,4,502020,,,-3
47108,14240,1,496,4,502020,,,-3
47109,14240,1,45,1,502020,,,-3
47110,14240,1,46,8,502020,,,-3
47111,14241,1,483,12,502080,,,-3
47112,14242,1,64,10,502080,,,-3
47113,14242,1,30,2,502080,,,-3
47114,14243,1,159,7,502080,,,-3
47115,14244,1,7,7,502200,,,-3
47116,14245,1,120,6,502200,,,-3
47117,14245,1,38,6,502200,,,-3
47118,14246,1,6,8,502200,,,-3
47119,14246,1,90,2,502200,,,-3
47120,14246,1,14,4,502200,,,-3
47121,14246,1,13,10,502200,,,-3
47122,14246,1,27,1,502200,,,-3
47123,14246,1,210,9,502200,,,-3
47124,14246,1,55,4,502200,,,-3
47125,14246,1,16,4,502200,,,-3
47126,14246,1,1,8,502200,,,-3
47127,14246,1,135,10,502200,,,-3
47128,14246,1,7,5,502200,,,-3
47129,14246,1,30,8,502200,,,-3
47130,14246,1,8,8,502200,,,-3
47131,14246,1,17,2,502200,,,-3
47132,14247,1,19,9,502260,,,-3
47133,14247,1,3,8,502260,,,-3
47134,14247,1,124,6,502260,,,-3
47135,14247,1,11,6,502260,,,-3
47136,14247,1,89,2,502260,,,-3
47137,14247,1,9,5,502260,,,-3
47138,14247,1,5,8,502260,,,-3
47139,14248,1,36,10,502320,,,-3
47140,14248,1,15,2,502320,,,-3
47141,14248,1,195,4,502320,,,-3
47142,14249,1,44,12,502380,,,-3
47143,14249,1,75,10,502380,,,-3
47144,14249,1,38,8,502380,,,-3
47145,14249,1,7,10,502380,,,-3
47146,14249,1,173,11,502380,,,-3
47147,14249,1,139,8,502380,,,-3
47148,14250,1,17,4,502380,,,-3
47149,14250,1,28,8,502380,,,-3
47150,14250,1,9,6,502380,,,-3
47151,14250,1,127,10,502380,,,-3
47152,14250,1,43,2,502380,,,-3
47153,14250,1,132,6,502380,,,-3
47154,14250,1,53,6,502380,,,-3
47155,14250,1,255,1,502380,,,-3
47156,14250,1,358,9,502380,,,-3
47157,14250,1,389,7,502380,,,-3
47158,14250,1,36,3,502380,,,-3
47159,14250,1,3,9,502380,,,-3
47160,14251,1,38,5,502380,,,-3
47161,14251,1,214,4,502380,,,-3
47162,14251,1,39,4,502380,,,-3
47163,14251,1,13,5,502380,,,-3
47164,14251,1,6,11,502380,,,-3
47165,14251,1,7,2,502380,,,-3
47166,14252,1,81,8,502380,,,-3
47167,14252,1,9,6,502380,,,-3
47168,14252,1,393,4,502380,,,-3
47169,14252,1,2,10,502380,,,-3
47170,14253,1,12,11,502560,,,-3
47171,14254,1,267,4,502560,,,-3
47172,14254,1,17,5,502560,,,-3
47173,14255,1,69,9,502560,,,-3
47174,14255,1,95,10,502560,,,-3
47175,14256,1,11,3,502560,,,-3
47176,14256,1,31,4,502560,,,-3
47177,14257,1,181,10,502620,,,-3
47178,14258,1,28,4,502620,,,-3
47179,14259,1,5,5,502800,,,-3
47180,14260,1,28,6,502920,,,-3
47181,14260,1,49,5,502920,,,-3
47182,14261,1,7,5,502980,,,-3
47183,14261,1,44,6,502980,,,-3
47184,14261,1,6,8,502980,,,-3
47185,14261,1,0,11,502980,,,-3
47186,14262,1,26,10,502980,,,-3
47187,14262,1,50,3,502980,,,-3
47188,14262,1,20,8,502980,,,-3
47189,14263,1,2,6,502980,,,-3
47190,14263,1,23,6,502980,,,-3
47191,14264,1,139,9,502980,,,-3
47192,14264,1,20,8,502980,,,-3
47193,14265,1,18,10,503040,,,-3
47194,14265,1,164,4,503040,,,-3
47195,14265,1,107,11,503040,,,-3
47196,14265,1,49,2,503040,,,-3
47197,14266,1,11,11,503040,,,-3
47198,14266,1,4,6,503040,,,-3
47199,14266,1,3,6,503040,,,-3
47200,14266,1,6,8,503040,,,-3
47201,14266,1,16,5,503040,,,-3
47202,14266,1,298,9,503040,,,-3
47203,14267,1,36,4,503100,,,-3
47204,14267,1,38,7,503100,,,-3
47205,14267,1,29,6,503100,,,-3
47206,14267,1,28,1,503100,,,-3
47207,14267,1,24,9,503100,,,-3
47208,14268,1,33,4,503100,,,-3
47209,14268,1,109,10,503100,,,-3
47210,14268,1,94,9,503100,,,-3
47211,14268,1,330,7,503100,,,-3
47212,14268,1,1,12,503100,,,-3
47213,14268,1,281,5,503100,,,-3
47214,14268,1,40,10,503100,,,-3
47215,14268,1,341,8,503100,,,-3
47216,14268,1,0,5,503100,,,-3
47217,14268,1,28,2,503100,,,-3
47218,14268,1,191,1,503100,,,-3
47219,14268,1,4,3,503100,,,-3
47220,14269,1,11,12,503100,,,-3
47221,14269,1,157,6,503100,,,-3
47222,14269,1,37,6,503100,,,-3
47223,14270,1,27,6,503160,,,-3
47224,14270,1,37,3,503160,,,-3
47225,14271,1,12,9,503160,,,-3
47226,14271,1,8,10,503160,,,-3
47227,14271,1,441,8,503160,,,-3
47228,14271,1,7,3,503160,,,-3
47229,14271,1,30,9,503160,,,-3
47230,14271,1,0,6,503160,,,-3
47231,14271,1,24,6,503160,,,-3
47232,14271,1,102,6,503160,,,-3
47233,14271,1,5,3,503160,,,-3
47234,14271,1,2,11,503160,,,-3
